,x,y,distance,id,label
325740,-1.285492728052201,-0.7421795725822449,1.4843591451644895,904,0
325741,-1.2852773360697582,-0.7722725357729686,1.499447464942932,904,0
325742,-1.2875381950967717,-0.8045431575286247,1.5182372331619265,904,0
325743,-1.286075584980752,-0.8351872503124307,1.533469319343567,904,0
325744,-1.292981423551022,-0.8721269823042088,1.5596174001693726,904,0
325745,-1.2922715143709602,-0.9048582557762236,1.577572226524353,904,0
325746,-1.2955910764611889,-0.9413020159532984,1.6014386415481567,904,0
325747,-1.2942765024923717,-0.975307300406006,1.6206097602844238,904,0
325748,-1.2988518632049773,-1.0147742916835176,1.6482666730880735,904,0
325749,-1.3013040370907645,-1.0537752315683049,1.6744654178619385,904,0
325750,-1.2987730260417143,-1.0897999671346026,1.6954277753829956,904,0
325751,-1.3097995395431508,-1.138591368922661,1.735501408576965,904,0
325752,-1.310338946251387,-1.1798344866057189,1.7632349729537964,904,0
325753,-1.3093263242651108,-1.2209665500543876,1.7902778387069702,904,0
325754,-1.3196207707917729,-1.2743429653558744,1.8344887495040887,904,0
325755,-1.3199027395720258,-1.3199027395720255,1.8666243553161617,904,0
325756,-1.3209419883234714,-1.3678754716677433,1.9015706777572632,904,0
325757,-1.3325334111535705,-1.4289671351835438,1.9538660049438483,904,0
325758,-1.3393187580910495,-1.4874641740814123,2.0015804767608643,904,0
325759,-1.341783416334206,-1.5435452514839452,2.045217514038086,904,0
325760,-1.3459924155824032,-1.6040912968748873,2.0939924716949463,904,0
325761,-1.3542003733678714,-1.6722981904506875,2.151845693588257,904,0
325762,-1.3591267119679484,-1.7396028620734694,2.207587718963623,904,0
325763,-1.3649469668514689,-1.8113458041467267,2.26805067062378,904,0
325764,-1.374992959111554,-1.8925154496963017,2.339277744293213,904,0
325765,-1.3799958566069357,-1.9708383319255705,2.405949354171753,904,0
325766,-1.3845527358843823,-2.052683845069716,2.4759840965271,904,0
325767,-1.3927319574228891,-2.1446191452204104,2.5571651458740234,904,0
325768,-1.3988349230209902,-2.2386038277389697,2.639713287353516,904,0
325769,-1.407495195088161,-2.342465374692164,2.7327983379364014,904,0
325770,-1.4179028272628798,-2.4558797370148615,2.835805654525757,904,0
325771,-1.4230024360470817,-2.5671643504965083,2.9351778030395512,904,0
325772,-1.4325358753893995,-2.69420813340292,3.0513794422149663,904,0
325773,-1.444246496615354,-2.8344933467963016,3.1812262535095215,904,0
325774,-1.4554150670411867,-2.984043103046932,3.320052146911621,904,0
325775,-1.4648594154777377,-3.1414011540655964,3.466152667999268,904,0
325776,-1.4235782507653003,-3.1974091017491038,3.5,904,0
325777,-1.3675589497124585,-3.2217669870835413,3.5,904,0
325778,-1.311123076955693,-3.2451434909837555,3.5,904,0
325779,-1.2542878234085526,-3.267531492740206,3.5,904,0
325780,-1.1970705016398402,-3.2889241727506797,3.5,904,0
325781,-1.1394885406000483,-3.309315014597609,3.5,904,0
325782,-1.0815594803123163,-3.3286978070330373,3.5,904,0
325783,-1.0233009665295798,-3.3470666458706235,3.5,904,0
325784,-0.964730745359496,-3.364415935784117,3.5,904,0
325785,-0.905866657858822,-3.380740392011739,3.5,904,0
325786,-0.8467266345988372,-3.3960350419659875,3.5,904,0
325787,-0.7873286902035284,-3.4102952267483233,3.5,904,0
325788,-0.7276909178621592,-3.4235166025683195,3.5,904,0
325789,-0.6678314838179061,-3.435695142066824,3.5,904,0
325790,-0.6077686218342562,-3.4468271355427285,3.5,904,0
325791,-0.5475206276408087,-3.456909192082982,3.5,904,0
325792,-0.4871058533602304,-3.4659382405954964,3.5,904,0
325793,-0.4265427019180151,-3.473911530744627,3.5,904,0
325794,-0.3658496214367868,-3.480826633788957,3.5,904,0
325795,-0.3050450996168039,-3.486681443321109,3.5,904,0
325796,-0.24414765810443956,-3.4914741759093846,3.5,904,0
325797,-0.18317584685030508,-3.495203371641008,3.5,904,0
325798,-0.12214823845875268,-3.497867894566835,3.5,904,0
325799,-0.06103800545622605,-3.4968649906052787,3.4973976612091064,904,0
